"Time","Source","Destination","Protocol","Length","Type","Source_Port","Desc_Port","Time_shift","Stream_index","InterfaceId","Time_from_previous","Flags","FlagsTCP","Attack"
"434.361715","10.1.1.254","10.1.1.12","ICMP","60","IPv4","11x0","11x0","0.000000000","11x0","0","0.010804000","0x0000","11x0","1"
"435.332077","10.1.1.12","255.255.255.255","ICMP","60","IPv4","11x0","11x0","0.000000000","11x0","0","0.970362000","0x0000","11x0","1"
"435.341172","10.1.1.11","10.1.1.12","ICMP","60","IPv4","11x0","11x0","0.000000000","11x0","0","0.009095000","0x0000","11x0","1"
"435.341385","10.1.1.13","10.1.1.12","ICMP","60","IPv4","11x0","11x0","0.000000000","11x0","0","0.000213000","0x0000","11x0","1"
"435.344985","10.1.1.254","10.1.1.12","ICMP","60","IPv4","11x0","11x0","0.000000000","11x0","0","0.003600000","0x0000","11x0","1"
"435.346954","10.1.1.14","10.1.1.12","ICMP","60","IPv4","11x0","11x0","0.000000000","11x0","0","0.001969000","0x0000","11x0","1"
"436.333239","10.1.1.12","255.255.255.255","ICMP","60","IPv4","11x0","11x0","0.000000000","11x0","0","0.986285000","0x0000","11x0","1"
"436.346930","10.1.1.11","10.1.1.12","ICMP","60","IPv4","11x0","11x0","0.000000000","11x0","0","0.013691000","0x0000","11x0","1"
"436.351259","10.1.1.13","10.1.1.12","ICMP","60","IPv4","11x0","11x0","0.000000000","11x0","0","0.004329000","0x0000","11x0","1"
"436.356451","10.1.1.14","10.1.1.12","ICMP","60","IPv4","11x0","11x0","0.000000000","11x0","0","0.005192000","0x0000","11x0","1"
"436.363521","10.1.1.254","10.1.1.12","ICMP","60","IPv4","11x0","11x0","0.000000000","11x0","0","0.007070000","0x0000","11x0","1"
"437.334212","10.1.1.12","255.255.255.255","ICMP","60","IPv4","11x0","11x0","0.000000000","11x0","0","0.970691000","0x0000","11x0","1"
"437.342430","10.1.1.254","10.1.1.12","ICMP","60","IPv4","11x0","11x0","0.000000000","11x0","0","0.008218000","0x0000","11x0","1"
"437.346026","10.1.1.11","10.1.1.12","ICMP","60","IPv4","11x0","11x0","0.000000000","11x0","0","0.003596000","0x0000","11x0","1"
"437.347861","10.1.1.13","10.1.1.12","ICMP","60","IPv4","11x0","11x0","0.000000000","11x0","0","0.001835000","0x0000","11x0","1"
"437.350091","10.1.1.14","10.1.1.12","ICMP","60","IPv4","11x0","11x0","0.000000000","11x0","0","0.002230000","0x0000","11x0","1"
"438.336363","10.1.1.12","255.255.255.255","ICMP","60","IPv4","11x0","11x0","0.000000000","11x0","0","0.456868000","0x0000","11x0","1"
"438.346579","10.1.1.14","10.1.1.12","ICMP","60","IPv4","11x0","11x0","0.000000000","11x0","0","0.010216000","0x0000","11x0","1"
"438.349220","10.1.1.254","10.1.1.12","ICMP","60","IPv4","11x0","11x0","0.000000000","11x0","0","0.002641000","0x0000","11x0","1"
"438.351763","10.1.1.11","10.1.1.12","ICMP","60","IPv4","11x0","11x0","0.000000000","11x0","0","0.002543000","0x0000","11x0","1"
"438.360318","10.1.1.13","10.1.1.12","ICMP","60","IPv4","11x0","11x0","0.000000000","11x0","0","0.008555000","0x0000","11x0","1"
"439.337088","10.1.1.12","255.255.255.255","ICMP","60","IPv4","11x0","11x0","0.000000000","11x0","0","0.976770000","0x0000","11x0","1"
"439.348302","10.1.1.11","10.1.1.12","ICMP","60","IPv4","11x0","11x0","0.000000000","11x0","0","0.011214000","0x0000","11x0","1"
"439.348500","10.1.1.13","10.1.1.12","ICMP","60","IPv4","11x0","11x0","0.000000000","11x0","0","0.000198000","0x0000","11x0","1"
"439.351825","10.1.1.254","10.1.1.12","ICMP","60","IPv4","11x0","11x0","0.000000000","11x0","0","0.003325000","0x0000","11x0","1"
"439.354155","10.1.1.14","10.1.1.12","ICMP","60","IPv4","11x0","11x0","0.000000000","11x0","0","0.002330000","0x0000","11x0","1"
"440.338715","10.1.1.12","255.255.255.255","ICMP","60","IPv4","11x0","11x0","0.000000000","11x0","0","0.984560000","0x0000","11x0","1"
"440.351682","10.1.1.13","10.1.1.12","ICMP","60","IPv4","11x0","11x0","0.000000000","11x0","0","0.012967000","0x0000","11x0","1"
"440.354364","10.1.1.14","10.1.1.12","ICMP","60","IPv4","11x0","11x0","0.000000000","11x0","0","0.002682000","0x0000","11x0","1"
